"ProlificID","condition","duration.seconds","Consent","Catch","RMTE_P","RMTE1","RMTE2","RMTE3","RMTE4","RMTE5","RMTE6","RMTE7","RMTE8","RMTE9","RMTE10","RMTE11","RMTE12","RMTE13","RMTE14","RMTE15","RMTE16","RMTE17","RMTE18","RMTE19","RMTE20","RMTE21","RMTE22","RMTE23","RMTE24","RMTE25","RMTE26","RMTE27","RMTE28","RMTE29","RMTE30","RMTE31","RMTE32","RMTE33","RMTE34","RMTE35","RMTE36","confidence_level","sex_arousal","happy","sadness","bored","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","rand_order","firstClip","emotions_DO","duration.minutes","duration_z","RMTE_P_correct","RMTE1_crct","RMTE2_crct","RMTE3_crct","RMTE4_crct","RMTE5_crct","RMTE6_crct","RMTE7_crct","RMTE8_crct","RMTE9_crct","RMTE10_crct","RMTE11_crct","RMTE12_crct","RMTE13_crct","RMTE14_crct","RMTE15_crct","RMTE16_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE20_crct","RMTE21_crct","RMTE22_crct","RMTE23_crct","RMTE24_crct","RMTE25_crct","RMTE26_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE32_crct","RMTE33_crct","RMTE34_crct","RMTE35_crct","RMTE36_crct","RMET_mean_all","RMTE_P_gender","RMTE1_gender","RMTE2_gender","RMTE3_gender","RMTE4_gender","RMTE5_gender","RMTE6_gender","RMTE7_gender","RMTE8_gender","RMTE9_gender","RMTE10_gender","RMTE11_gender","RMTE12_gender","RMTE13_gender","RMTE14_gender","RMTE15_gender","RMTE16_gender","RMTE17_gender","RMTE18_gender","RMTE19_gender","RMTE20_gender","RMTE21_gender","RMTE22_gender","RMTE23_gender","RMTE24_gender","RMTE25_gender","RMTE26_gender","RMTE27_gender","RMTE28_gender","RMTE29_gender","RMTE30_gender","RMTE31_gender","RMTE32_gender","RMTE33_gender","RMTE34_gender","RMTE35_gender","RMTE36_gender","TV","sex_arousal_c","sex_arousal_Z"
"5afc14a00b2d5f00015693b4","Disclaimer-sexual",585,"Yes","20","panicked","playful","upset","desire","relaxed","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",5,2,5,3,5,"","yes",36,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","bored|sadness|happy|sex_arousal",9.75,-0.791012394730248,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
"5b5ecd4b7757ed000198d434","Disclaimer-sexual",821,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","dispirited","serious","concerned","distrustful","nervous","suspicious",6,1,5,1,5,"","yes",44,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|bored|sadness|happy",13.6833333333333,-0.00123835248914098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.972222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"601623c50446147b23a5bdff","Disclaimer-sexual",629,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","relieved","preoccupied","insisting","regretful","indifferent","anticipating","accusing","contemplative","thoughtful","playful","decisive","tentative","friendly","fantasizing","preoccupied","curious","pensive","interested","shy","reassuring","interested","reflective","flirtatious","confident","serious","concerned","distrustful","contemplative","suspicious",7,5,8,1,1,"","yes",22,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|bored|happy|sadness",10.4833333333333,-0.643766386854787,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.75,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,2.48223350253807,1.45094497644683
"61298eaadde17b9139f37d89","Disclaimer-sexual",730,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","insisting","regretful","sceptical","anticipating","accusing","amused","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","irritated","hostile","confident","serious","guilty","distrustful","nervous","suspicious",5,4,6,1,2,"","yes",29,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sex_arousal|sadness|happy",12.1666666666667,-0.305769868777026,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,1.48223350253807,0.874368588426475
"6143cf2fdb4da562b917fa91","Disclaimer-sexual",969,"Yes","20","panicked","playful","upset","convinced","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","apologetic","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",6,3,5,3,3,"","yes",38,"Male","Heterosexual or straight","","No","Having become familiar with the study, the second video likely influenced my selections more than the first",", madMen, modernFamily","madmenClip","happy|sadness|bored|sex_arousal",16.15,0.494043674001045,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.944444444444444,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.297792200406118
"5c49854b8c70080001f2d566","Disclaimer-sexual",1017,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","dispirited","relieved","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","grateful","dominant","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","fantasizing","distrustful","nervous","suspicious",6,1,9,1,1,"","yes",34,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|bored|sex_arousal|sadness",16.95,0.654675682592457,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.861111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5f09db2ef3557806b03a9b8b","Disclaimer-sexual",888,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","aghast","flirtatious","indifferent","decisive","disappointed","encouraging","thoughtful","affectionate","amused","arrogant","friendly","fantasizing","insisting","defiant","pensive","interested","anxious","reassuring","affectionate","reflective","flirtatious","confident","serious","concerned","aghast","nervous","suspicious",6,1,7,3,5,"","yes",36,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","happy|sadness|sex_arousal|bored",14.8,0.222977159503038,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0.583333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5efe3d722e800832404ef5bb","Disclaimer-sexual",1108,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","insisting","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","affectionate","amused","sarcastic","friendly","fantasizing","preoccupied","defiant","hostile","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,3,5,2,8,"","yes",50,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sadness|happy|sex_arousal",18.4666666666667,0.959207198880341,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.297792200406118
"6110c7e6ccdfb13e3dde5f4f","Disclaimer-sexual",902,"Yes","20","panicked","irritated","upset","desire","insisting","worried","impatient","uneasy","relieved","preoccupied","insisting","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","playful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","iIrritated","interested","hostile","cautious","affectionate","reflective","flirtatious","confident","serious","concerned","distrustful","insisting","suspicious",6,6,7,2,3,"","yes",46,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sex_arousal|happy|bored|sadness",15.0333333333333,0.269828162008866,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0.777777777777778,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,2.02752136446719
"60f574dbc525d3a11df0e556","Disclaimer-sexual",1026,"Yes","20","panicked","playful","annoyed","desire","relaxed","worried","fantasizing","uneasy","despondent","preoccupied","bored","regretful","indifferent","shy","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","contented","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,1,6,1,1,"","yes",29,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|bored|sadness|sex_arousal",17.1,0.684794184203346,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"61fa950f5719bc09cb8350e2","Disclaimer-sexual",521,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","aghast","flirtatious","indifferent","decisive","accusing","contemplative","thoughtful","doubtful","amused","tentative","friendly","fantasizing","preoccupied","defiant","hostile","panicked","hostile","cautious","interested","irritated","flirtatious","confident","serious","concerned","distrustful","puzzled","suspicious",6,1,5,1,2,"","yes",18,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sex_arousal|sadness|happy",8.68333333333333,-1.00518840618546,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5f84166e707ea80158f9a6a8","Disclaimer-sexual",720,"Yes","20","panicked","irritated","upset","convinced","insisting","sarcastic","fantasizing","dispirited","despondent","preoccupied","cautious","regretful","sceptical","decisive","accusing","encouraging","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",5,2,6,3,3,"","yes",21,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|sadness|sex_arousal|bored",12,-0.339234870566903,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
"60e02d7931b0152927b4425d","Disclaimer-sexual",550,"Yes","20","panicked","irritated","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","insisting","amused","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","arrogant","guilty","embarrassed","preoccupied","defiant","pensive","interested","hostile","cautious","affectionate","reflective","flirtatious","confident","serious","concerned","distrustful","contemplative","suspicious",3,1,5,1,2,"","yes",46,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","bored|happy|sex_arousal|sadness",9.16666666666667,-0.908139900994819,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.777777777777778,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5f4dbedb586c80a9fced2996","Disclaimer-sexual",1010,"Yes","20","panicked","playful","annoyed","desire","insisting","worried","impatient","dispirited","despondent","hostile","insisting","regretful","sceptical","threatening","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","confused","preoccupied","defiant","pensive","despondent","anxious","cautious","interested","irritated","disappointed","joking","serious","concerned","terrified","nervous","indecisive",2,1,4,1,5,"","Yes",50,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","bored|sadness|sex_arousal|happy",16.8333333333333,0.631250181339542,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0.611111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"61f2ab2fa09e72f23cbaf316","Disclaimer-sexual",710,"Yes","20","panicked","playful","upset","desire","relaxed","sarcastic","impatient","friendly","despondent","preoccupied","cautious","regretful","sceptical","threatening","accusing","contemplative","thoughtful","affectionate","bored","grateful","friendly","fantasizing","preoccupied","contented","pensive","interested","hostile","reassuring","interested","impatient","flirtatious","confident","serious","concerned","baffled","nervous","suspicious",6,5,6,3,3,"","yes",36,"Male","Heterosexual or straight","","No","enjoyed the two clips and the interaction on determining the expression of someone's eyes",", modernFamily, madMen","modernClip","happy|bored|sex_arousal|sadness",11.8333333333333,-0.37269987235678,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0.666666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,2.48223350253807,1.45094497644683
"61f2aa43a09e72f23cbaf0d1","Disclaimer-sexual",730,"Yes","20","panicked","playful","annoyed","convinced","relaxed","worried","fantasizing","uneasy","despondent","preoccupied","bored","amused","indifferent","anticipating","irritated","contemplative","thoughtful","doubtful","decisive","grateful","friendly","fantasizing","preoccupied","defiant","excited","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,1,5,1,2,"","yes",48,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sex_arousal|sadness|bored|happy",12.1666666666667,-0.305769868777026,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.75,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"610a92250459c3e15fb4d449","Disclaimer-sexual",725,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","dispirited","despondent","preoccupied","bored","regretful","indifferent","shy","accusing","contemplative","sympathetic","playful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","guilty","distrustful","nervous","suspicious",6,7,7,1,1,"","yes",41,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sadness|happy|bored|sex_arousal",12.0833333333333,-0.322502369671964,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.805555555555556,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,4.48223350253807,2.60409775248755
"614a4103314dd58c6dab8754","Disclaimer-sexual",860,"Yes","20","panicked","playful","upset","desire","relaxed","worried","fantasizing","apologetic","despondent","preoccupied","cautious","terrified","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","hostile","incredulous","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","contemplative","suspicious",6,2,6,2,5,"","yes",33,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sadness|happy|sex_arousal|bored",14.3333333333333,0.129275154491381,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
"5cb2d3be2df32800172e3736","Disclaimer-sexual",899,"Yes","20","hateful","playful","terrified","desire","insisting","worried","fantasizing","uneasy","shy","hostile","cautious","regretful","sceptical","shy","accusing","contemplative","thoughtful","playful","decisive","tentative","friendly","fantasizing","imploring","defiant","pensive","interested","anxious","cautious","interested","irritated","flirtatious","confident","bewildered","fantasizing","distrustful","contemplative","nervous",1,2,5,1,1,"","yes",39,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","bored|happy|sadness|sex_arousal",14.9833333333333,0.259788661471903,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0.666666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
"6048f1930e3bd5e088725a91","Disclaimer-sexual",739,"Yes","20","hateful","playful","upset","desire","insisting","sarcastic","fantasizing","uneasy","despondent","hostile","insisting","regretful","embarrassed","decisive","accusing","contemplative","irritated","aghast","decisive","sarcastic","friendly","fantasizing","insisting","defiant","pensive","interested","hostile","arrogant","interested","impatient","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",6,1,3,5,5,"","yes",30,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|bored|happy|sadness",12.3166666666667,-0.275651367166136,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.694444444444444,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"6153639999630a50268d3a3b","Disclaimer-sexual",968,"Yes","20","panicked","playful","upset","desire","insisting","worried","impatient","uneasy","relieved","preoccupied","bored","regretful","sceptical","threatening","disappointed","contemplative","sympathetic","affectionate","aghast","arrogant","guilty","panicked","preoccupied","defiant","hostile","incredulous","alarmed","cautious","interested","irritated","flirtatious","confident","alarmed","guilty","baffled","contemplative","ashamed",6,1,4,7,5,"","yes",30,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sadness|sex_arousal|bored|happy",16.1333333333333,0.490697173822057,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0.444444444444444,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5bd1f39314315c0001cf917a","Disclaimer-sexual",586,"Yes","20","panicked","irritated","upset","desire","insisting","sarcastic","alarmed","dispirited","despondent","annoyed","cautious","regretful","sceptical","anticipating","depressed","contemplative","thoughtful","aghast","amused","tentative","guilty","embarrassed","imploring","curious","pensive","incredulous","anxious","joking","affectionate","impatient","flirtatious","dispirited","bewildered","guilty","baffled","puzzled","indecisive",7,6,7,5,4,"","YES",31,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|sadness|happy|bored",9.76666666666667,-0.78766589455126,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.361111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,2.02752136446719
"5f3e6467a097d9057137d439","Disclaimer-sexual",1539,"Yes","20","arrogant","playful","upset","desire","insisting","friendly","fantasizing","friendly","excited","preoccupied","insisting","flirtatious","sceptical","anticipating","accusing","flustered","sympathetic","aghast","decisive","grateful","dominant","fantasizing","preoccupied","contented","iIrritated","incredulous","anxious","reassuring","contented","impatient","flirtatious","confident","alarmed","fantasizing","baffled","contemplative","nervous",7,3,5,4,3,"","yes",20,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sadness|sex_arousal|happy",25.65,2.40154877602406,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.388888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.297792200406118
"614b44f281d2a39162884843","Disclaimer-sexual",668,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","cautious","regretful","sceptical","anticipating","irritated","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",8,6,5,4,5,"","yes",30,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sadness|sex_arousal|happy",11.1333333333333,-0.513252879874266,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,2.02752136446719
"5e83425144753905a3a17ad8","Disclaimer-sexual",675,"Yes","20","panicked","playful","upset","desire","insisting","irritated","fantasizing","friendly","despondent","preoccupied","insisting","flirtatious","sceptical","anticipating","accusing","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","imploring","curious","pensive","interested","hostile","cautious","affectionate","reflective","flirtatious","dispirited","serious","concerned","baffled","nervous","suspicious",8,3,4,1,1,"","yes",46,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sex_arousal|sadness|bored|happy",11.25,-0.489827378621351,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.297792200406118
"58b6424b8f14260001a6bcd0","Disclaimer-sexual",1249,"Yes","20","hateful","playful","upset","desire","insisting","sarcastic","fantasizing","apologetic","despondent","preoccupied","cautious","regretful","sceptical","shy","irritated","contemplative","thoughtful","doubtful","decisive","sarcastic","dominant","fantasizing","preoccupied","defiant","iIrritated","interested","hostile","cautious","interested","reflective","flirtatious","joking","serious","guilty","distrustful","nervous","suspicious",6,2,5,1,5,"","yes",34,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sadness|bored|sex_arousal|happy",20.8166666666667,1.43106372411761,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.75,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
