"ProlificID","Progress","condition","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","firstSection_items","secondSection_items","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","RMTE3_crct","RMTE6_crct","RMTE9_crct","RMTE15_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE21_crct","RMTE22_crct","RMTE25_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE34_crct","RMTE35_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","Sex_clip_name","Neutral_clip_name","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"58d0632c2fc72000011f8c57","100","Sex_clip_1st",959,"Yes","20","22.646","desire","11.801","impatient","20.322","preoccupied","7.758","contemplative","9.875","doubtful","18.795","decisive","10.235","tentative","20.625","fantasizing","8.302","preoccupied","7.202","interested","11.143","cautious","16.146","interested","7.097","reflective","14.319","flirtatious","11.838","confident","24.073","distrustful","21.902","insisting",6,6,7,2,4,1,7,1,3,"","yes",45,"Male","Heterosexual or straight","","No","It ran smoothly and I enjoyed participating.",", RMTE21, RMTE34, RMTE3, RMTE15, RMTE22, RMTE9, RMTE6, RMTE35, RMTE25, RMTE27, RMTE30, RMTE31, RMTE29, RMTE28, RMTE18, RMTE17, RMTE19","RMTE21|RMTE34|RMTE3|RMTE15|RMTE22|RMTE9|RMTE6|RMTE35|RMTE25","FL_103|FL_100|FL_99|FL_101|FL_102|FL_108|FL_109|FL_107","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|happy_1st|bored_1st|sadness_1st|sex_arousal_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",15.9833333333333,0.958327143237714,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.882352941176471,3,7,6,4,16,15,17,1,5,9,10,14,13,11,12,2,8,"FloorSex","WallE",6,1,7,7,2,1,4,3,5,0.145716101190743,-0.568257964429545,0.468200331964519
"58ee9ca4ac62dc00019367b7","100","Sex_clip_1st",830,"Yes","20","7.162","flustered","13.514","fantasizing","63.746","preoccupied","4.717","flustered","16.117","affectionate","87.729","amused","13.995","grateful","3.249","fantasizing","13.601","grateful","8.184","incredulous","6.268","cautious","5.336","interested","5.601","reflective","3.272","flirtatious","6.827","confident","7.264","distrustful","95.033","contemplative",1,7,6,1,1,1,5,1,6,"","yes",37,"Male","Heterosexual or straight","","No","",", RMTE6, RMTE17, RMTE19, RMTE29, RMTE28, RMTE9, RMTE3, RMTE34, RMTE18, RMTE35, RMTE31, RMTE15, RMTE21, RMTE30, RMTE27, RMTE22, RMTE25","RMTE6|RMTE17|RMTE19|RMTE29|RMTE28|RMTE9|RMTE3|RMTE34|RMTE18","FL_97|FL_99|FL_110|FL_106|FL_100|FL_103|FL_105|FL_104","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",13.8333333333333,0.527806471178537,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.529411764705882,7,1,6,12,2,9,3,13,16,17,15,5,4,14,11,8,10,"FloorSex","MadMen",7,1,6,5,1,1,1,6,6,0.616864828374147,-0.568257964429545,0.902797769290436
"58f669cefb4d7500014af69b","100","Sex_clip_1st",507,"Yes","20","5.431","desire","4.794","fantasizing","6.159","preoccupied","5.342","contemplative","9.194","playful","4.727","decisive","6.711","tentative","3.83","fantasizing","7.125","insisting","3.167","interested","7.063","cautious","3.994","affectionate","3.908","impatient","3.037","flirtatious","6.24","confident","5.353","distrustful","6.713","insisting",6,8,7,1,1,1,5,1,8,"","yes",45,"Male","Heterosexual or straight","","No","",", RMTE31, RMTE17, RMTE35, RMTE21, RMTE30, RMTE15, RMTE34, RMTE29, RMTE19, RMTE18, RMTE27, RMTE22, RMTE9, RMTE25, RMTE28, RMTE6, RMTE3","RMTE31|RMTE17|RMTE35|RMTE21|RMTE30|RMTE15|RMTE34|RMTE29|RMTE19","FL_108|FL_103|FL_105|FL_111|FL_104|FL_102|FL_112|FL_95","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",8.45,-0.550163893744826,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0.705882352941177,17,16,13,6,2,10,9,4,12,14,11,15,8,5,1,7,3,"FloorSex","WallE",8,1,7,5,1,1,1,8,7,1.08801355555755,-0.568257964429545,1.33739520661635
"591e2e99529e9f0001ec705a","100","Neutral_clip_1st",915,"Yes","20","5.555","desire","7.185","alarmed","4.218","preoccupied","4.257","contemplative","7.615","doubtful","18.803","decisive","10.045","tentative","6.213","fantasizing","6.154","preoccupied","11.224","despondent","7.812","cautious","8.367","interested","7.737","impatient","4.418","flirtatious","6.185","ashamed","10.937","aghast","7.164","nervous",8,1,5,3,6,5,5,2,3,"","yes",42,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE34, RMTE22, RMTE29, RMTE6, RMTE30, RMTE25, RMTE28, RMTE31, RMTE18, RMTE17, RMTE15, RMTE19, RMTE9, RMTE3, RMTE27, RMTE35","RMTE21|RMTE34|RMTE22|RMTE29|RMTE6|RMTE30|RMTE25|RMTE28|RMTE31","FL_108|FL_109|FL_110|FL_107|FL_111|FL_95|FL_103|FL_97","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|bored_1st|sadness_1st|sex_arousal_1st|happy_1st","|happy_2nd|sex_arosal_2nd|bored_2nd|sadness_2nd",15.25,0.811482883000475,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0.705882352941177,15,5,14,12,11,10,13,1,3,7,16,8,4,6,9,2,17,"FloorSex","ModernFamily",5,1,5,5,2,3,3,6,4,-0.32543262599266,-0.568257964429545,0.0336028946386019
"59f8868e05d1d60001f1464d","100","Neutral_clip_1st",489,"Yes","20","3.28","flustered","6.435","fantasizing","4.092","preoccupied","4.46","contemplative","5.86","affectionate","2.087","decisive","6.844","arrogant","6.187","fantasizing","4.782","preoccupied","4.774","interested","5.581","cautious","3.519","interested","2.76","reflective","5.176","flirtatious","3.248","confident","7.681","distrustful","8.493","contemplative",5,2,3,6,5,1,1,8,3,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE35, RMTE30, RMTE17, RMTE34, RMTE21, RMTE9, RMTE6, RMTE15, RMTE25, RMTE27, RMTE28, RMTE22, RMTE3, RMTE31, RMTE18, RMTE29, RMTE19","RMTE35|RMTE30|RMTE17|RMTE34|RMTE21|RMTE9|RMTE6|RMTE15|RMTE25","FL_103|FL_102|FL_105|FL_95|FL_99|FL_108|FL_101|FL_107","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",8.15,-0.61023654566006,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0.764705882352941,13,7,6,8,3,15,17,5,12,9,10,11,16,2,14,4,1,"FloorSex","MadMen",1,2,1,3,8,6,3,5,-1,-2.21002753472628,0.171621532881406,-2.13938429199098
"5a2c5ea34ed219000159a0bf","100","Neutral_clip_1st",459,"Yes","20","3.979","desire","3.429","fantasizing","4.874","preoccupied","3.354","contemplative","6.187","doubtful","6.225","bored","7.487","grateful","5.481","fantasizing","3.252","preoccupied","10.34","incredulous","4.019","cautious","4.627","interested","2.787","reflective","4.602","flirtatious","2.915","confident","3.154","distrustful","5.104","nervous",6,2,7,1,1,9,6,1,1,"","yes",36,"Male","Heterosexual or straight","","No","",", RMTE28, RMTE15, RMTE34, RMTE3, RMTE35, RMTE22, RMTE21, RMTE30, RMTE17, RMTE25, RMTE29, RMTE19, RMTE9, RMTE6, RMTE18, RMTE27, RMTE31","RMTE28|RMTE15|RMTE34|RMTE3|RMTE35|RMTE22|RMTE21|RMTE30|RMTE17","FL_104|FL_101|FL_107|FL_111|FL_112|FL_108|FL_103|FL_99","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|happy_2nd|sex_arosal_2nd|bored_2nd",7.65,-0.71035763218545,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0.823529411764706,4,14,13,2,9,15,12,7,6,10,16,1,11,8,17,3,5,"BedroomOral","ModernFamily",9,2,6,7,1,1,1,1,7,1.55916228274095,0.171621532881406,1.33739520661635
"5a69d77a56585a0001633482","100","Sex_clip_1st",647,"Yes","20","12.879","desire","8.589","fantasizing","5.544","preoccupied","5.392","encouraging","8.323","doubtful","6.706","decisive","8.365","tentative","7.68","fantasizing","6.242","preoccupied","9.859","panicked","45.053","cautious","9.332","interested","13.625","reflective","9.071","flirtatious","7.65","confident","5.401","distrustful","7.816","nervous",6,6,6,3,3,1,5,1,7,"","yes",43,"Male","Heterosexual or straight","","No","",", RMTE30, RMTE19, RMTE25, RMTE29, RMTE22, RMTE35, RMTE3, RMTE21, RMTE17, RMTE9, RMTE28, RMTE6, RMTE15, RMTE34, RMTE27, RMTE31, RMTE18","RMTE30|RMTE19|RMTE25|RMTE29|RMTE22|RMTE35|RMTE3|RMTE21|RMTE17","FL_111|FL_102|FL_112|FL_110|FL_98|FL_103|FL_99|FL_108","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",10.7833333333333,-0.0829321566263405,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.882352941176471,7,12,10,13,9,17,2,8,5,3,15,11,4,1,16,14,6,"BedroomOral","MadMen",6,1,6,5,3,1,3,7,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5a840fcfb093f80001a7cf78","100","Sex_clip_1st",631,"Yes","20","6.09","desire","8.081","impatient","38.103","annoyed","2.867","contemplative","6.78","affectionate","6.491","amused","14.675","tentative","4.9","fantasizing","9.637","imploring","9.367","interested","8.284","cautious","8.216","interested","6.688","irritated","31.642","flirtatious","11.882","confident","9.778","distrustful","10.297","puzzled",7,1,5,1,5,1,1,1,9,"","yes",42,"Male","Heterosexual or straight","","No","",", RMTE28, RMTE29, RMTE31, RMTE25, RMTE22, RMTE17, RMTE6, RMTE27, RMTE34, RMTE19, RMTE35, RMTE3, RMTE21, RMTE9, RMTE30, RMTE15, RMTE18","RMTE28|RMTE29|RMTE31|RMTE25|RMTE22|RMTE17|RMTE6|RMTE27|RMTE34","FL_107|FL_97|FL_95|FL_106|FL_111|FL_100|FL_110|FL_108","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|bored_2nd|happy_2nd|sadness_2nd|sex_arosal_2nd",10.5166666666667,-0.136330069439882,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0.588235294117647,12,7,14,16,6,17,10,13,5,4,8,1,2,15,3,9,11,"SamTaylor","WallE",1,1,5,1,1,1,5,9,0,-2.21002753472628,-0.568257964429545,-1.70478685466507
"5a993130f6dfdd0001ea8301","100","Sex_clip_1st",506,"Yes","20","7.048","convinced","4.549","fantasizing","5.491","preoccupied","5.652","contemplative","7.07","doubtful","5.881","decisive","4.925","sarcastic","4.46","fantasizing","3.997","preoccupied","4.674","panicked","6.1","cautious","4.041","interested","3.452","reflective","4.945","hostile","3.068","confident","3.421","terrified","3.624","nervous",6,4,5,3,7,1,9,2,1,"","yes",45,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE17, RMTE9, RMTE18, RMTE25, RMTE22, RMTE31, RMTE21, RMTE30, RMTE6, RMTE29, RMTE28, RMTE34, RMTE3, RMTE35, RMTE19, RMTE27","RMTE15|RMTE17|RMTE9|RMTE18|RMTE25|RMTE22|RMTE31|RMTE21|RMTE30","FL_112|FL_101|FL_102|FL_98|FL_95|FL_97|FL_107|FL_103","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|happy_2nd|sex_arosal_2nd|bored_2nd|sadness_2nd",8.43333333333333,-0.553501263295673,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0.705882352941177,14,10,3,1,2,4,16,8,6,5,17,12,11,9,7,13,15,"SamTaylor","WallE",4,1,5,9,3,2,7,1,3,-0.796581353176064,-0.568257964429545,-0.400994542687315
"5a9d64f5f6dfdd0001eaa73d","100","Sex_clip_1st",499,"Yes","20","5.966","desire","6.714","fantasizing","5.563","preoccupied","3.687","contemplative","3.642","doubtful","4.022","decisive","6.693","tentative","4.247","fantasizing","4.214","preoccupied","7.087","interested","5.927","cautious","6.942","interested","6.752","irritated","3.984","flirtatious","5.165","confident","8.78","distrustful","4.581","nervous",6,7,5,1,4,1,5,1,3,"","yes",27,"Male","Heterosexual or straight","","No","",", RMTE34, RMTE30, RMTE22, RMTE27, RMTE6, RMTE19, RMTE25, RMTE18, RMTE3, RMTE35, RMTE28, RMTE17, RMTE9, RMTE21, RMTE15, RMTE29, RMTE31","RMTE34|RMTE30|RMTE22|RMTE27|RMTE6|RMTE19|RMTE25|RMTE18|RMTE3","FL_97|FL_102|FL_109|FL_111|FL_106|FL_110|FL_101|FL_99","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|sadness_1st|happy_1st|sex_arousal_1st|bored_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",8.31666666666667,-0.576862850151597,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.941176470588235,9,5,13,15,12,8,6,14,3,7,4,11,16,2,17,1,10,"BedroomOral","ModernFamily",7,1,5,5,1,1,4,3,6,0.616864828374147,-0.568257964429545,0.902797769290436
"5aa670b41eda41000136d80a","100","Sex_clip_1st",545,"Yes","20","3.675","desire","3.577","fantasizing","4.517","hostile","4.553","amused","5.984","playful","8.099","bored","9.858","tentative","4.974","fantasizing","7.669","preoccupied","5.571","incredulous","3.891","cautious","6.765","interested","7.34","irritated","4.32","flirtatious","10.663","confident","7.17","baffled","7.076","nervous",5,2,3,7,7,1,4,4,5,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE31, RMTE25, RMTE21, RMTE29, RMTE15, RMTE34, RMTE28, RMTE19, RMTE35, RMTE9, RMTE18, RMTE17, RMTE3, RMTE22, RMTE6, RMTE27, RMTE30","RMTE31|RMTE25|RMTE21|RMTE29|RMTE15|RMTE34|RMTE28|RMTE19|RMTE35","FL_111|FL_108|FL_109|FL_95|FL_105|FL_112|FL_103|FL_100","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|happy_1st|sex_arousal_1st|bored_1st|sadness_1st","|bored_2nd|happy_2nd|sadness_2nd|sex_arosal_2nd",9.08333333333333,-0.423343850812666,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0.588235294117647,13,15,10,5,12,11,8,3,14,2,16,7,4,17,1,6,9,"SamTaylor","MadMen",2,1,3,4,7,4,7,5,1,-1.73887880754287,-0.568257964429545,-1.27018941733915
"5acb5910e1546900019c413a","100","Neutral_clip_1st",623,"Yes","20","9.572","desire","2.915","fantasizing","4.401","preoccupied","6.008","contemplative","3.564","doubtful","9.203","decisive","6.29","tentative","6.283","fantasizing","5.324","imploring","13.286","incredulous","4.114","cautious","6.982","contented","7.417","reflective","3.921","flirtatious","2.942","confident","13.797","distrustful","4.505","nervous",5,3,4,4,2,5,4,4,6,"","yes",32,"Male","Heterosexual or straight","","No","",", RMTE22, RMTE3, RMTE27, RMTE30, RMTE15, RMTE9, RMTE31, RMTE21, RMTE19, RMTE18, RMTE25, RMTE34, RMTE28, RMTE6, RMTE17, RMTE29, RMTE35","RMTE22|RMTE3|RMTE27|RMTE30|RMTE15|RMTE9|RMTE31|RMTE21|RMTE19","FL_108|FL_104|FL_98|FL_102|FL_112|FL_109|FL_101|FL_97","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",10.3833333333333,-0.163029025846652,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.823529411764706,2,14,6,5,15,10,9,8,1,11,3,13,16,4,7,12,17,"SamTaylor","MadMen",5,3,4,4,4,4,6,2,2,-0.32543262599266,0.911501030192357,-0.835591980013232
"5adfa601eb6040000153a828","100","Neutral_clip_1st",1205,"Yes","20","9.159","desire","6.045","impatient","4.309","preoccupied","9.596","contemplative","4.931","playful","4.905","aghast","4.585","tentative","7.198","fantasizing","6.111","grateful","7.92","panicked","6.215","cautious","9.72","interested","5.093","reflective","3.52","flirtatious","6.286","confident","16.023","distrustful","3.09","nervous",7,1,2,1,7,2,5,1,1,"","yes",50,"Male","Heterosexual or straight","","No","thankyou",", RMTE34, RMTE18, RMTE27, RMTE21, RMTE6, RMTE29, RMTE35, RMTE3, RMTE25, RMTE15, RMTE31, RMTE19, RMTE28, RMTE9, RMTE22, RMTE30, RMTE17","RMTE34|RMTE18|RMTE27|RMTE21|RMTE6|RMTE29|RMTE35|RMTE3|RMTE25","FL_110|FL_99|FL_107|FL_102|FL_111|FL_105|FL_100|FL_109","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|sex_arousal_1st|happy_1st|sadness_1st","|bored_2nd|sex_arosal_2nd|happy_2nd|sadness_2nd",20.0833333333333,1.77932005274591,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.705882352941177,8,5,14,10,17,2,12,4,15,9,3,13,6,16,11,1,7,"BedroomOral","ModernFamily",2,1,5,2,1,1,1,7,1,-1.73887880754287,-0.568257964429545,-1.27018941733915
"5ae1a263066c510001d48146","100","Neutral_clip_1st",546,"Yes","20","9.676","desire","8.696","impatient","11.476","horrified","12.514","contemplative","9.052","aghast","9.921","decisive","9.663","arrogant","6.535","fantasizing","8.707","preoccupied","7.187","interested","11.178","cautious","8.988","interested","13.328","irritated","10.906","hostile","7.2","confident","11.687","aghast","8.276","nervous",7,1,6,2,4,4,4,1,2,"","yes",28,"Male","Heterosexual or straight","","No","",", RMTE29, RMTE25, RMTE34, RMTE31, RMTE9, RMTE35, RMTE19, RMTE6, RMTE27, RMTE17, RMTE28, RMTE3, RMTE22, RMTE30, RMTE15, RMTE18, RMTE21","RMTE29|RMTE25|RMTE34|RMTE31|RMTE9|RMTE35|RMTE19|RMTE6|RMTE27","FL_109|FL_102|FL_95|FL_105|FL_100|FL_110|FL_108|FL_106","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|sex_arousal_1st|happy_1st","|sex_arosal_2nd|sadness_2nd|happy_2nd|bored_2nd",9.1,-0.42000648126182,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0.588235294117647,12,8,5,15,10,16,7,17,13,2,9,11,1,14,4,3,6,"BedroomOral","MadMen",4,1,4,6,1,2,2,4,3,-0.796581353176064,-0.568257964429545,-0.400994542687315
"5aeb2f9c2aee65000121d680","100","Neutral_clip_1st",520,"Yes","20","9.948","desire","7.819","fantasizing","10.329","preoccupied","6.926","amused","10.619","playful","4.971","decisive","8.867","tentative","3.155","fantasizing","6.961","preoccupied","6.175","interested","7.377","arrogant","7.573","interested","6.46","reflective","6.423","flirtatious","4.71","confident","10.453","baffled","10.702","contemplative",3,3,3,1,3,5,5,1,2,"","yes",43,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE22, RMTE27, RMTE6, RMTE9, RMTE17, RMTE30, RMTE35, RMTE28, RMTE15, RMTE34, RMTE3, RMTE31, RMTE25, RMTE18, RMTE29, RMTE21","RMTE19|RMTE22|RMTE27|RMTE6|RMTE9|RMTE17|RMTE30|RMTE35|RMTE28","FL_110|FL_98|FL_95|FL_99|FL_104|FL_108|FL_101|FL_106","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",8.66666666666667,-0.506778089583824,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.705882352941177,12,4,5,10,6,15,1,17,2,14,3,9,16,7,13,11,8,"FloorSex","ModernFamily",5,3,5,3,1,1,2,3,2,-0.32543262599266,0.911501030192357,-0.835591980013232
"5b1386089663ee0001461b6e","100","Sex_clip_1st",764,"Yes","20","15.686","desire","8.364","fantasizing","7.005","preoccupied","5.535","contemplative","6.65","playful","10.071","decisive","8.093","sarcastic","11.015","confused","5.119","preoccupied","16.391","interested","12.016","cautious","15.52","interested","13.561","reflective","4.224","flirtatious","14.103","dispirited","6.765","distrustful","6.52","contemplative",7,6,6,5,2,1,7,2,1,"","yes",47,"Male","Heterosexual or straight","","No","What possible effected my answer to clip one, I saw thinking that we were going to be asked questions t do with the content, rather than the people have sex so a lot of the time I was more memorising the content for the whole composition, rather than the ""subject matter.""",", RMTE17, RMTE15, RMTE29, RMTE18, RMTE19, RMTE25, RMTE31, RMTE3, RMTE21, RMTE27, RMTE28, RMTE34, RMTE22, RMTE6, RMTE30, RMTE35, RMTE9","RMTE17|RMTE15|RMTE29|RMTE18|RMTE19|RMTE25|RMTE31|RMTE3|RMTE21","FL_103|FL_102|FL_98|FL_105|FL_112|FL_100|FL_97|FL_111","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|happy_1st|bored_1st|sadness_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",12.7333333333333,0.30754008082268,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0.705882352941177,8,14,17,2,1,4,5,9,13,6,10,11,3,15,7,12,16,"FloorSex","WallE",6,1,6,7,5,2,2,1,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5b1bcd1d88ee7400012b0707","100","Neutral_clip_1st",585,"Yes","20","10.571","convinced","6.629","impatient","7.269","preoccupied","8.429","contemplative","7.166","doubtful","11.136","amused","7.741","tentative","8.21","fantasizing","6.039","preoccupied","7.442","interested","7.295","cautious","6.285","interested","10.284","reflective","6.279","flirtatious","10.032","dispirited","9.092","distrustful","6.282","nervous",7,1,5,1,5,5,3,2,4,"","yes",24,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE35, RMTE21, RMTE34, RMTE30, RMTE31, RMTE29, RMTE9, RMTE3, RMTE25, RMTE17, RMTE28, RMTE22, RMTE6, RMTE18, RMTE19, RMTE27","RMTE15|RMTE35|RMTE21|RMTE34|RMTE30|RMTE31|RMTE29|RMTE9|RMTE3","FL_104|FL_109|FL_102|FL_105|FL_112|FL_108|FL_107|FL_103","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|happy_1st|sadness_1st|bored_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",9.75,-0.289849068778813,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.764705882352941,9,14,8,1,11,15,16,3,13,10,17,12,7,5,6,4,2,"FloorSex","WallE",5,1,3,5,2,1,4,5,4,-0.32543262599266,-0.568257964429545,0.0336028946386019
"5b34b0d41d2f710001fbbcd5","100","Neutral_clip_1st",454,"Yes","20","5.158","desire","6.187","fantasizing","3.744","preoccupied","3.715","contemplative","3.404","doubtful","5.611","bored","6.634","tentative","4.732","fantasizing","3.436","preoccupied","5.122","interested","2.811","cautious","4.201","interested","4.485","reflective","2.605","flirtatious","3.428","confident","3.457","distrustful","4.153","nervous",4,1,7,1,1,3,5,1,2,"","yes",34,"Male","Heterosexual or straight","","No","",", RMTE3, RMTE21, RMTE27, RMTE15, RMTE28, RMTE18, RMTE9, RMTE29, RMTE34, RMTE19, RMTE31, RMTE22, RMTE6, RMTE25, RMTE35, RMTE30, RMTE17","RMTE3|RMTE21|RMTE27|RMTE15|RMTE28|RMTE18|RMTE9|RMTE29|RMTE34","FL_107|FL_99|FL_105|FL_112|FL_104|FL_97|FL_100|FL_109","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",7.56666666666667,-0.727044479939682,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,1,13,7,4,17,6,10,2,12,14,3,5,8,16,11,9,15,"BedroomOral","WallE",3,1,5,7,1,1,2,1,2,-1.26773008035947,-0.568257964429545,-0.835591980013232
"5b472672d4c93b00019bbc49","100","Sex_clip_1st",513,"Yes","20","4.44","desire","5.116","fantasizing","5.037","preoccupied","5.501","encouraging","8.812","doubtful","6.06","decisive","14.881","sarcastic","3.321","fantasizing","4.045","preoccupied","7.879","interested","7.156","cautious","4.515","interested","5.002","reflective","3.281","flirtatious","5.725","confident","7.017","distrustful","4.489","nervous",7,6,5,1,1,1,3,1,3,"","yes",29,"Male","Heterosexual or straight","","No","",", RMTE27, RMTE22, RMTE25, RMTE21, RMTE15, RMTE28, RMTE30, RMTE31, RMTE35, RMTE9, RMTE19, RMTE6, RMTE17, RMTE29, RMTE18, RMTE3, RMTE34","RMTE27|RMTE22|RMTE25|RMTE21|RMTE15|RMTE28|RMTE30|RMTE31|RMTE35","FL_111|FL_107|FL_112|FL_109|FL_101|FL_108|FL_95|FL_98","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|bored_2nd|sex_arosal_2nd|happy_2nd|sadness_2nd",8.55,-0.530139676439748,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.882352941176471,16,12,10,5,13,15,11,4,2,3,1,6,14,7,8,17,9,"BedroomOral","ModernFamily",6,1,5,3,1,1,1,3,5,0.145716101190743,-0.568257964429545,0.468200331964519
